Timestamp,SST(K),CW(K),DelT
7-7-2016 4:30 AM,301.80859091865,282,19.8085909186498
7-7-2016 10:30 AM,301.80859091865,282,19.8085909186498
7-7-2016 4:30 PM,301.80859091865,282,19.8085909186498
7-7-2016 10:30 PM,301.80859091865,282,19.8085909186498
8-7-2016 4:30 AM,301.569340300015,282,19.5693403000146
8-7-2016 10:30 AM,301.569340300015,282,19.5693403000146
8-7-2016 4:30 PM,301.569340300015,282,19.5693403000146
8-7-2016 10:30 PM,301.569340300015,282,19.5693403000146
9-7-2016 4:30 AM,301.603270936732,282,19.6032709367323
9-7-2016 10:30 AM,301.603270936732,282,19.6032709367323
9-7-2016 4:30 PM,301.603270936732,282,19.6032709367323
9-7-2016 10:30 PM,301.603270936732,282,19.6032709367323
10-7-2016 4:30 AM,301.454829118923,282,19.4548291189232
10-7-2016 10:30 AM,301.454829118923,282,19.4548291189232
10-7-2016 4:30 PM,301.454829118923,282,19.4548291189232
10-7-2016 10:30 PM,301.454829118923,282,19.4548291189232
11-7-2016 4:30 AM,301.389874029056,282,19.3898740290555
11-7-2016 10:30 AM,301.389874029056,282,19.3898740290555
11-7-2016 4:30 PM,301.389874029056,282,19.3898740290555
11-7-2016 10:30 PM,301.389874029056,282,19.3898740290555
12-7-2016 4:30 AM,301.375229883286,282,19.3752298832864
12-7-2016 10:30 AM,301.375229883286,282,19.3752298832864
12-7-2016 4:30 PM,301.375229883286,282,19.3752298832864
12-7-2016 10:30 PM,301.375229883286,282,19.3752298832864
13-7-2016 4:30 AM,301.39183664653,282,19.3918366465297
13-7-2016 10:30 AM,301.39183664653,282,19.3918366465297
13-7-2016 4:30 PM,301.39183664653,282,19.3918366465297
13-7-2016 10:30 PM,301.39183664653,282,19.3918366465297
14-7-2016 4:30 AM,301.37304080995,282,19.3730408099498
14-7-2016 10:30 AM,301.37304080995,282,19.3730408099498
14-7-2016 4:30 PM,301.37304080995,282,19.3730408099498
14-7-2016 10:30 PM,301.37304080995,282,19.3730408099498
15-7-2016 4:30 AM,301.447280590176,282,19.4472805901762
15-7-2016 10:30 AM,301.447280590176,282,19.4472805901762
15-7-2016 4:30 PM,301.447280590176,282,19.4472805901762
15-7-2016 10:30 PM,301.447280590176,282,19.4472805901762
16-7-2016 4:30 AM,301.698231428369,282,19.6982314283691
16-7-2016 10:30 AM,301.698231428369,282,19.6982314283691
16-7-2016 4:30 PM,301.698231428369,282,19.6982314283691
16-7-2016 10:30 PM,301.698231428369,282,19.6982314283691
17-7-2016 4:30 AM,301.576171718531,282,19.5761717185306
17-7-2016 10:30 AM,301.576171718531,282,19.5761717185306
17-7-2016 4:30 PM,301.576171718531,282,19.5761717185306
17-7-2016 10:30 PM,301.576171718531,282,19.5761717185306
18-7-2016 4:30 AM,301.454829118923,282,19.4548291189232
18-7-2016 10:30 AM,301.454829118923,282,19.4548291189232
18-7-2016 4:30 PM,301.454829118923,282,19.4548291189232
18-7-2016 10:30 PM,301.454829118923,282,19.4548291189232
19-7-2016 4:30 AM,301.532239281223,282,19.5322392812233
19-7-2016 10:30 AM,301.532239281223,282,19.5322392812233
19-7-2016 4:30 PM,301.532239281223,282,19.5322392812233
19-7-2016 10:30 PM,301.532239281223,282,19.5322392812233
20-7-2016 4:30 AM,301.364510972466,282,19.3645109724657
20-7-2016 10:30 AM,301.364510972466,282,19.3645109724657
20-7-2016 4:30 PM,301.364510972466,282,19.3645109724657
20-7-2016 10:30 PM,301.364510972466,282,19.3645109724657
21-7-2016 4:30 AM,301.388930462962,282,19.3889304629622
21-7-2016 10:30 AM,301.388930462962,282,19.3889304629622
21-7-2016 4:30 PM,301.388930462962,282,19.3889304629622
21-7-2016 10:30 PM,301.388930462962,282,19.3889304629622
22-7-2016 4:30 AM,301.418445210363,282,19.4184452103628
22-7-2016 10:30 AM,301.418445210363,282,19.4184452103628
22-7-2016 4:30 PM,301.418445210363,282,19.4184452103628
22-7-2016 10:30 PM,301.418445210363,282,19.4184452103628
23-7-2016 4:30 AM,301.217050463394,282,19.2170504633937
23-7-2016 10:30 AM,301.217050463394,282,19.2170504633937
23-7-2016 4:30 PM,301.217050463394,282,19.2170504633937
23-7-2016 10:30 PM,301.217050463394,282,19.2170504633937
24-7-2016 4:30 AM,301.141602918568,282,19.1416029185677
24-7-2016 10:30 AM,301.141602918568,282,19.1416029185677
24-7-2016 4:30 PM,301.141602918568,282,19.1416029185677
24-7-2016 10:30 PM,301.141602918568,282,19.1416029185677
25-7-2016 4:30 AM,301.041245228877,282,19.0412452288768
