DATE,SST(K),SST(degC),CW(degC),DelT
7/6/2020,302.251698132107,29.251698132107,9,20.251698132107
7/7/2020,302.016574862122,29.016574862122,9,20.016574862122
7/8/2020,302.229708185993,29.229708185993,9,20.229708185993
7/9/2020,302.03179867097,29.03179867097,9,20.03179867097
7/10/2020,302.04758632459,29.04758632459,9,20.04758632459
7/11/2020,302.000223363729,29.000223363729,9,20.000223363729
7/12/2020,302.131035350868,29.131035350868,9,20.131035350868
7/13/2020,301.780887747364,28.780887747364,9,19.780887747364
7/14/2020,301.610042781404,28.610042781404,9,19.610042781404
7/15/2020,302.100587733172,29.100587733172,9,20.100587733172
7/16/2020,301.775813144415,28.775813144415,9,19.775813144415
7/17/2020,301.87166675568,28.87166675568,9,19.87166675568
7/18/2020,301.868847531819,28.868847531819,9,19.868847531819
7/19/2020,301.825431484364,28.825431484364,9,19.825431484364
7/20/2020,301.7639724042,28.7639724042,9,19.7639724042
7/21/2020,301.731269407415,28.731269407415,9,19.731269407415
7/22/2020,301.987818778742,28.987818778742,9,19.987818778742
7/23/2020,301.417771714101,28.417771714101,9,19.417771714101
7/24/2020,301.629213503657,28.629213503657,9,19.629213503657
7/25/2020,301.605532023226,28.605532023226,9,19.605532023226
7/26/2020,301.66699110339,28.66699110339,9,19.66699110339
7/27/2020,301.87956058249,28.87956058249,9,19.87956058249
7/28/2020,301.752131663985,28.752131663985,9,19.752131663985
7/29/2020,301.541817563974,28.541817563974,9,19.541817563974
7/30/2020,301.629213503657,28.629213503657,9,19.629213503657
7/31/2020,301.500093050835,28.500093050835,9,19.500093050835
8/1/2020,301.360259547342,28.360259547342,9,19.360259547342
8/2/2020,301.99514876078,28.99514876078,9,19.99514876078
8/3/2020,301.474156191316,28.474156191316,9,19.474156191316
8/4/2020,301.282448968786,28.282448968786,9,19.282448968786
8/5/2020,301.249745972001,28.249745972001,9,19.249745972001
8/6/2020,301.226628336343,28.226628336343,9,19.226628336343
8/7/2020,301.282448968786,28.282448968786,9,19.282448968786
8/8/2020,301.592563593467,28.592563593467,9,19.592563593467
8/9/2020,301.398600991848,28.398600991848,9,19.398600991848
8/10/2020,300.805436291549,27.805436291549,9,18.805436291549
8/11/2020,301.114423226686,28.114423226686,9,19.114423226686
8/12/2020,301.197872252964,28.197872252964,9,19.197872252964
8/13/2020,301.346163428039,28.346163428039,9,19.346163428039
8/14/2020,301.151073136876,28.151073136876,9,19.151073136876
8/15/2020,301.21253221704,28.21253221704,9,19.21253221704
8/16/2020,301.127955501218,28.127955501218,9,19.127955501218
8/17/2020,301.255948264495,28.255948264495,9,19.255948264495
8/18/2020,301.365897995064,28.365897995064,9,19.365897995064
8/19/2020,301.558732907138,28.558732907138,9,19.558732907138
8/20/2020,301.357440323482,28.357440323482,9,19.357440323482
8/21/2020,301.677140309289,28.677140309289,9,19.677140309289
8/22/2020,301.653458828859,28.653458828859,9,19.653458828859
8/23/2020,301.60384048891,28.60384048891,9,19.60384048891
8/24/2020,301.694055652454,28.694055652454,9,19.694055652454
8/25/2020,302.050405548451,29.050405548451,9,20.050405548451
8/26/2020,301.988946468286,28.988946468286,9,19.988946468286
8/27/2020,301.907188976325,28.907188976325,9,19.907188976325
8/28/2020,301.91113588973,28.91113588973,9,19.91113588973
8/29/2020,301.918465871768,28.918465871768,9,19.918465871768
8/30/2020,301.95060502378,28.95060502378,9,19.95060502378
8/31/2020,301.930870456755,28.930870456755,9,19.930870456755
9/1/2020,302.073523184109,29.073523184109,9,20.073523184109
9/2/2020,301.901550528604,28.901550528604,9,19.901550528604
